queried_airport,direction,icao24,callsign,dep_airport,arr_airport,firstSeen,lastSeen,home,other,ts,hour,al_icao,airline,lh_group,o_country,o_continent,reach,o_lat,o_lon,home_lat,home_lon,dist_km
EDDB,departure,3c6551,LHX195,EDDB,EDDF,1787158533.0,1787161438,EDDB,EDDF,1787158533.0,18,LHX,Other / unmatched,False,DE,EU,Domestic,50.026706,8.55835,52.361738,13.502341,431.2414419348526
EDDB,departure,4b9907,FHY1282,EDDB,LTAI,1787158305.0,1787168303,EDDB,LTAI,1787158305.0,18,FHY,Free Bird Airlines,False,TR,AS,Intercontinental,36.898701,30.800501,52.361738,13.502341,2185.924189019955
EDDB,departure,4d220a,RYR303F,EDDB,LIMC,1787158088.0,1787163470,EDDB,LIMC,1787158088.0,18,RYR,Ryanair,False,IT,EU,Europe,45.6306,8.72811,52.361738,13.502341,825.1001169151891
EDDB,departure,440219,EJU82DY,EDDB,EGKK,1787157700.0,1787163689,EDDB,EGKK,1787157700.0,18,EJU,easyJet,False,GB,EU,Europe,51.148744,-0.185739,52.361738,13.502341,950.3129533641089
EDDB,departure,3c66a6,DLH8WF,EDDB,EDDM,1787157632.0,1787160599,EDDB,EDDM,1787157632.0,18,DLH,Lufthansa,True,DE,EU,Domestic,48.353802,11.7861,52.361738,13.502341,461.95813684339504
EDDB,departure,4d236b,RYR4JQ,EDDB,LEAL,1787157613.0,1787167853,EDDB,LEAL,1787157613.0,18,RYR,Ryanair,False,ES,EU,Europe,38.2822,-0.558156,52.361738,13.502341,1905.6713310052153
EDDB,departure,440db0,EJU5075,EDDB,LIML,1787157134.0,1787162329,EDDB,LIML,1787157134.0,18,EJU,easyJet,False,IT,EU,Europe,45.445099,9.27674,52.361738,13.502341,828.43354860116
EDDB,departure,44061d,EJU36CL,EDDB,LSZH,1787157016.0,1787161524,EDDB,LSZH,1787157016.0,18,EJU,easyJet,False,CH,EU,Europe,47.458056,8.548056,52.361738,13.502341,650.1742760328439
EDDB,departure,3c49cc,EWG45B,EDDB,LSZH,1787156600.0,1787160883,EDDB,LSZH,1787156600.0,18,EWG,Eurowings,True,CH,EU,Europe,47.458056,8.548056,52.361738,13.502341,650.1742760328439
EDDB,departure,4bcde8,SXS5DW,EDDB,LTAI,1787156174.0,1787166087,EDDB,LTAI,1787156174.0,18,SXS,SunExpress,False,TR,AS,Intercontinental,36.898701,30.800501,52.361738,13.502341,2185.924189019955
EDDB,departure,440005,EJU95JF,EDDB,LSGG,1787156092.0,1787161167,EDDB,LSGG,1787156092.0,18,EJU,easyJet,False,CH,EU,Europe,46.238098,6.10895,52.361738,13.502341,865.6990564180037
EDDB,departure,3c6666,DLH2XC,EDDB,EDDF,1787155740.0,1787158499,EDDB,EDDF,1787155740.0,18,DLH,Lufthansa,True,DE,EU,Domestic,50.026706,8.55835,52.361738,13.502341,431.2414419348526
EDDB,departure,4403bb,EJU96ND,EDDB,LIRF,1787155084.0,1787161157,EDDB,LIRF,1787155084.0,17,EJU,easyJet,False,IT,EU,Europe,41.804532,12.251998,52.361738,13.502341,1177.6707290955103
EDDB,departure,4402ae,EJU41DH,EDDB,LFMN,1787155002.0,1787161271,EDDB,LFMN,1787155002.0,17,EJU,easyJet,False,FR,EU,Europe,43.658401,7.21587,52.361738,13.502341,1073.8550453207538
EDDB,departure,4bcdce,SXS16E,EDDB,LTAI,1787154570.0,1787164281,EDDB,LTAI,1787154570.0,17,SXS,SunExpress,False,TR,AS,Intercontinental,36.898701,30.800501,52.361738,13.502341,2185.924189019955
EDDB,departure,3c49d5,EWG3KA,EDDB,EDDK,1787154189.0,1787157417,EDDB,EDDK,1787154189.0,17,EWG,Eurowings,True,DE,EU,Domestic,50.865898,7.14274,52.361738,13.502341,469.3634453655426
EDDB,departure,484ee4,KLM1780,EDDB,EHAM,1787153869.0,1787157604,EDDB,EHAM,1787153869.0,17,KLM,KLM Royal Dutch Airlines,False,NL,EU,Europe,52.308601,4.76389,52.361738,13.502341,593.3997730568556
EDDB,departure,49514d,TAP53ED,EDDB,LPPT,1787153594.0,1787166514,EDDB,LPPT,1787153594.0,17,TAP,TAP Portugal,False,PT,EU,Europe,38.7813,-9.13592,52.361738,13.502341,2303.186665337529
EDDB,departure,3c56ef,EWG7RB,EDDB,LEPA,1787153371.0,1787162061,EDDB,LEPA,1787153371.0,17,EWG,Eurowings,True,ES,EU,Europe,39.551701,2.73881,52.361738,13.502341,1645.6107840446327
EDDB,departure,4d21ee,RYR98AR,EDDB,LIRF,1787153341.0,1787159562,EDDB,LIRF,1787153341.0,17,RYR,Ryanair,False,IT,EU,Europe,41.804532,12.251998,52.361738,13.502341,1177.6707290955103
EDDB,departure,4ab821,NSZ3303,EDDB,EKCH,1787153201.0,1787155679,EDDB,EKCH,1787153201.0,17,NSZ,Other / unmatched,False,DK,EU,Europe,55.617900848389,12.656000137329,52.361738,13.502341,366.26438320999466
EDDB,departure,502ce8,AUA22S,EDDB,LOWW,1787152849.0,1787155826,EDDB,LOWW,1787152849.0,17,AUA,Austrian,True,AT,EU,Europe,48.110298,16.5697,52.361738,13.502341,520.5310132858133
EDDB,departure,4d226c,RYR31MR,EDDB,LEDS,1787152696.0,1787161859,EDDB,LEDS,1787152696.0,17,RYR,Ryanair,False,,,unknown,,,52.361738,13.502341,
EDDB,departure,3c55c6,EWG67A,EDDB,EGLL,1787152688.0,1787158589,EDDB,EGLL,1787152688.0,17,EWG,Eurowings,True,GB,EU,Europe,51.470748,-0.459909,52.361738,13.502341,961.2132012591328
EDDB,departure,3c644d,LHX1RV,EDDB,EDDM,1787152530.0,1787155309,EDDB,EDDM,1787152530.0,17,LHX,Other / unmatched,False,DE,EU,Domestic,48.353802,11.7861,52.361738,13.502341,461.95813684339504
EDDB,departure,4bb2a9,TKJ9NQ,EDDB,LTFJ,1787152382.0,1787160525,EDDB,LTFJ,1787152382.0,17,TKJ,Other / unmatched,False,TR,AS,Intercontinental,40.898602,29.3092,52.361738,13.502341,1747.9677223642755
EDDB,departure,400982,BAW8RM,EDDB,EGLL,1787152291.0,1787158211,EDDB,EGLL,1787152291.0,17,BAW,British Airways,False,GB,EU,Europe,51.470748,-0.459909,52.361738,13.502341,961.2132012591328
EDDB,departure,3c48ea,EWG33J,EDDB,EDDL,1787152116.0,1787155394,EDDB,EDDL,1787152116.0,17,EWG,Eurowings,True,DE,EU,Domestic,51.289501,6.76678,52.361738,13.502341,477.81008605720956
EDDB,departure,452164,LZB320,EDDB,LBSF,1787151990.0,1787157700,EDDB,LBSF,1787151990.0,17,LZB,Bulgaria Air,False,BG,EU,Europe,42.696357,23.417671,52.361738,13.502341,1304.7956623459802
EDDB,departure,44033e,EJU9041,EDDB,LFLL,1787151844.0,1787157558,EDDB,LFLL,1787151844.0,17,EJU,easyJet,False,FR,EU,Europe,45.725996,5.090139,52.361738,13.502341,958.0661376939593
EDDB,departure,3c6473,CFG9NX,EDDB,EDDF,1787151725.0,1787154597,EDDB,EDDF,1787151725.0,17,CFG,Condor Flugdienst,False,DE,EU,Domestic,50.026706,8.55835,52.361738,13.502341,431.2414419348526
EDDB,departure,4b028e,SWR9YP,EDDB,LSZH,1787151339.0,1787155554,EDDB,LSZH,1787151339.0,16,SWR,Swiss,True,CH,EU,Europe,47.458056,8.548056,52.361738,13.502341,650.1742760328439
EDDB,departure,4caa5a,RYR6V,EDDB,LGAV,1787151302.0,1787159709,EDDB,LGAV,1787151302.0,16,RYR,Ryanair,False,GR,EU,Europe,37.936401,23.9445,52.361738,13.502341,1796.7219879999207
EDDB,departure,406230,CFE61X,EDDB,EGLC,1787151271.0,1787156999,EDDB,EGLC,1787151271.0,16,CFE,BA CityFlyer,False,GB,EU,Europe,51.505299,0.055278,52.361738,13.502341,925.4798333897056
EDDB,departure,3c56ed,EWG9L,EDDB,EFHK,1787151153.0,1787157087,EDDB,EFHK,1787151153.0,16,EWG,Eurowings,True,FI,EU,Europe,60.318363,24.963341,52.361738,13.502341,1128.856278240693
EDDB,departure,4d22b2,RYR24XK,EDDB,LEPA,1787151060.0,1787159783,EDDB,LEPA,1787151060.0,16,RYR,Ryanair,False,ES,EU,Europe,39.551701,2.73881,52.361738,13.502341,1645.6107840446327
EDDB,departure,4bc84b,PGT978,EDDB,,1787150957.0,1787174666,EDDB,,1787150957.0,16,PGT,Pegasus Airlines,False,,,unknown,,,52.361738,13.502341,
EDDB,departure,4400dc,EJU12AH,EDDB,,1787150856.0,1787155281,EDDB,,1787150856.0,16,EJU,easyJet,False,,,unknown,,,52.361738,13.502341,
EDDB,departure,06a2fa,QTR56W,EDDB,OTBD,1787150730.0,1787169168,EDDB,OTBD,1787150730.0,16,QTR,Qatar Airways,False,QA,AS,Intercontinental,25.259431,51.565528,52.361738,13.502341,4381.007088183392
EDDB,departure,744829,RJA138,EDDB,OJAI,1787150011.0,1787162644,EDDB,OJAI,1787150011.0,16,RJA,Royal Jordanian,False,JO,AS,Intercontinental,31.7226009369,35.9931983948,52.361738,13.502341,2926.954534167478
EDDB,departure,4d2232,RYR45CC,EDDB,LEIB,1787149693.0,1787158859,EDDB,LEIB,1787149693.0,16,RYR,Ryanair,False,ES,EU,Europe,38.872898,1.37312,52.361738,13.502341,1766.5903457613865
EDDB,departure,4b1812,SWR5CB,EDDB,LSZH,1787149420.0,1787153661,EDDB,LSZH,1787149420.0,16,SWR,Swiss,True,CH,EU,Europe,47.458056,8.548056,52.361738,13.502341,650.1742760328439
EDDB,departure,4d202d,SWU1951,EDDB,LIPB,1787149244.0,1787154592,EDDB,LIPB,1787149244.0,16,SWU,Swiss European Air Lines,False,IT,EU,Europe,46.459245,11.326125,52.361738,13.502341,674.8634008359263
EDDB,departure,4ab5d0,SAS1678,EDDB,EKCH,1787149033.0,1787152432,EDDB,EKCH,1787149033.0,16,SAS,Scandinavian Airlines System,False,DK,EU,Europe,55.617900848389,12.656000137329,52.361738,13.502341,366.26438320999466
EDDB,departure,4bcda9,SXS1VZ,EDDB,LTXE,1787148847.0,1787158127,EDDB,LTXE,1787148847.0,16,SXS,SunExpress,False,TR,AS,Intercontinental,37.097222,30.648264,52.361738,13.502341,2160.0445764481265
EDDB,departure,3c56f7,EWG6NT,EDDB,,1787148726.0,1787157712,EDDB,,1787148726.0,16,EWG,Eurowings,True,,,unknown,,,52.361738,13.502341,
EDDB,departure,40653e,EZY24BJ,EDDB,EGKK,1787148451.0,1787154585,EDDB,EGKK,1787148451.0,16,EZY,easyJet,False,GB,EU,Europe,51.148744,-0.185739,52.361738,13.502341,950.3129533641089
EDDB,departure,4400ec,EJU92KA,EDDB,LICC,1787147103.0,1787155168,EDDB,LICC,1787147103.0,15,EJU,easyJet,False,IT,EU,Europe,37.466801,15.0664,52.361738,13.502341,1660.711300356453
EDDB,departure,4bb268,THY3TR,EDDB,LTBA,1787146954.0,1787154626,EDDB,LTBA,1787146954.0,15,THY,Turkish Airlines,False,TR,EU,Europe,40.971913,28.823714,52.361738,13.502341,1716.6276807945226
EDDB,departure,503fd9,LYF468,EDDB,EYVI,1787146546.0,1787155882,EDDB,EYVI,1787146546.0,15,LYF,Lithuanian Air Force,False,LT,EU,Europe,54.634102,25.285801,52.361738,13.502341,818.1853177998959
EDDB,departure,4d21ea,RYR58RA,EDDB,EGSS,1787146294.0,1787152307,EDDB,EGSS,1787146294.0,15,RYR,Ryanair,False,GB,EU,Europe,51.884998,0.235,52.361738,13.502341,906.0299094092976
EDDB,departure,44052d,GAC031X,EDDB,LSZM,1787146157.0,1787152480,EDDB,LSZM,1787146157.0,15,GAC,Other / unmatched,False,CH,EU,Europe,47.078353,9.064662,52.361738,13.502341,668.2163950957079
EDDB,departure,4bce12,SXS9SE,EDDB,,1787146064.0,1787154083,EDDB,,1787146064.0,15,SXS,SunExpress,False,,,unknown,,,52.361738,13.502341,
EDDB,departure,4d201d,WMT9SW,EDDB,LKPR,1787145931.0,1787161197,EDDB,LKPR,1787145931.0,15,WMT,Other / unmatched,False,CZ,EU,Europe,50.100874,14.259911,52.361738,13.502341,256.8667622590152
EDDB,departure,4d2410,EWG6RY,EDDB,ESSA,1787145827.0,1787150444,EDDB,ESSA,1787145827.0,15,EWG,Eurowings,True,SE,EU,Europe,59.64849,17.928829,52.361738,13.502341,855.2413404386158
EDDB,departure,452169,MSC2961,EDDB,,1787145759.0,1787158582,EDDB,,1787145759.0,15,MSC,Air Cairo,False,,,unknown,,,52.361738,13.502341,
EDDB,departure,440cab,AUA230U,EDDB,LOWW,1787145630.0,1787148626,EDDB,LOWW,1787145630.0,15,AUA,Austrian,True,AT,EU,Europe,48.110298,16.5697,52.361738,13.502341,520.5310132858133
EDDB,departure,39bb25,AFR1235,EDDB,LFPG,1787145510.0,1787150799,EDDB,LFPG,1787145510.0,15,AFR,Air France,False,FR,EU,Europe,49.00896,2.554117,52.361738,13.502341,855.508956402892
EDDB,departure,02a1a4,LBT233,EDDB,,1787145394.0,1787153231,EDDB,,1787145394.0,15,LBT,Nouvel Air Tunisie,False,,,unknown,,,52.361738,13.502341,
EDDB,departure,407534,BAW91J,EDDB,EGLL,1787145302.0,1787151299,EDDB,EGLL,1787145302.0,15,BAW,British Airways,False,GB,EU,Europe,51.470748,-0.459909,52.361738,13.502341,961.2132012591328
EDDB,departure,49410e,NJE553N,EDDB,LOWW,1787145196.0,1787148192,EDDB,LOWW,1787145196.0,15,NJE,NetJets,False,AT,EU,Europe,48.110298,16.5697,52.361738,13.502341,520.5310132858133
EDDB,departure,4d2279,RYR11CP,EDDB,LIPE,1787144202.0,1787148958,EDDB,LIPE,1787144202.0,14,RYR,Ryanair,False,IT,EU,Europe,44.5354,11.2887,52.361738,13.502341,885.3177747016778
EDDB,departure,3c54a4,EWG3PD,EDDB,LPFR,1787144081.0,1787156519,EDDB,LPFR,1787144081.0,14,EWG,Eurowings,True,PT,EU,Europe,37.015909,-7.970939,52.361738,13.502341,2389.245960232114
EDDB,departure,4ca702,RYR63VQ,EDDB,LICJ,1787143628.0,1787151352,EDDB,LICJ,1787143628.0,14,RYR,Ryanair,False,IT,EU,Europe,38.175999,13.091,52.361738,13.502341,1577.7037985801521
EDDB,departure,3c56f1,EWG1CN,EDDB,LFKB,1787143440.0,1787149029,EDDB,LFKB,1787143440.0,14,EWG,Eurowings,True,FR,EU,Europe,42.5527,9.48373,52.361738,13.502341,1131.3286666572249
EDDB,departure,4403bb,EJU5267,EDDB,EKCH,1787143357.0,1787145836,EDDB,EKCH,1787143357.0,14,EJU,easyJet,False,DK,EU,Europe,55.617900848389,12.656000137329,52.361738,13.502341,366.26438320999466
EDDB,departure,440610,EJU59RD,EDDB,,1787143234.0,1787148944,EDDB,,1787143234.0,14,EJU,easyJet,False,,,unknown,,,52.361738,13.502341,
EDDB,departure,48455d,KLM84H,EDDB,EHAM,1787143000.0,1787146709,EDDB,EHAM,1787143000.0,14,KLM,KLM Royal Dutch Airlines,False,NL,EU,Europe,52.308601,4.76389,52.361738,13.502341,593.3997730568556
EDDB,departure,406b6c,CFE7026,EDDB,EGLC,1787142379.0,1787148057,EDDB,EGLC,1787142379.0,14,CFE,BA CityFlyer,False,GB,EU,Europe,51.505299,0.055278,52.361738,13.502341,925.4798333897056
EDDB,departure,4aca8b,NOZ1105,EDDB,ENGM,1787142125.0,1787147059,EDDB,ENGM,1787142125.0,14,NOZ,Other / unmatched,False,NO,EU,Europe,60.193901,11.1004,52.361738,13.502341,883.2777650528442
EDDB,departure,4cc548,ICE15M,EDDB,BIKF,1787141754.0,1787153361,EDDB,BIKF,1787141754.0,14,ICE,Icelandair,False,IS,EU,Europe,63.985001,-22.6056,52.361738,13.502341,2431.64202298284
EDDB,departure,3d6fb7,DFOOD,EDDB,EDRP,1787141509.0,1787147333,EDDB,EDRP,1787141509.0,14,DFO,Other / unmatched,False,DE,EU,Domestic,49.264442,7.488333,52.361738,13.502341,544.8053934978989
EDDB,departure,4cadff,RYR44BG,EDDB,LFML,1787141221.0,1787147604,EDDB,LFML,1787141221.0,14,RYR,Ryanair,False,FR,EU,Europe,43.438088,5.2125,52.361738,13.502341,1167.271616131038
EDDB,departure,4cadfc,RYR7UL,EDDB,EGNX,1787141104.0,1787147298,EDDB,EGNX,1787141104.0,14,RYR,Ryanair,False,GB,EU,Europe,52.8311,-1.32806,52.361738,13.502341,1001.2603253914391
EDDB,departure,780c58,CHH490,EDDB,,1787140840.0,1787160353,EDDB,,1787140840.0,14,CHH,Hainan Airlines,False,,,unknown,,,52.361738,13.502341,
EDDB,departure,4aca86,NSZ4506,EDDB,ESSA,1787140564.0,1787145131,EDDB,ESSA,1787140564.0,13,NSZ,Other / unmatched,False,SE,EU,Europe,59.64849,17.928829,52.361738,13.502341,855.2413404386158
EDDB,departure,3c664c,DLH9MH,EDDB,EDFG,1787140415.0,1787143838,EDDB,EDFG,1787140415.0,13,DLH,Lufthansa,True,DE,EU,Domestic,50.196738,9.167061,52.361738,13.502341,385.7380781668621
EDDB,departure,4ca84f,RYR3EM,EDDB,LROP,1787140291.0,1787145767,EDDB,LROP,1787140291.0,13,RYR,Ryanair,False,RO,EU,Europe,44.571792,26.103285,52.361738,13.502341,1266.911409076228
EDDB,departure,346691,VLG48MQ,EDDB,LEBL,1787140191.0,1787148807,EDDB,LEBL,1787140191.0,13,VLG,Vueling Airlines,False,ES,EU,Europe,41.2971,2.07846,52.361738,13.502341,1502.4410210044541
EDDB,departure,4bc8c9,PGT93T,EDDB,LTCG,1787140050.0,1787157989,EDDB,LTCG,1787140050.0,13,PGT,Pegasus Airlines,False,TR,AS,Intercontinental,40.995098,39.7897,52.361738,13.502341,2350.3408364449597
EDDB,departure,502d10,BTI72X,EDDB,EETN,1787139810.0,1787145110,EDDB,EETN,1787139810.0,13,BTI,Air Baltic,False,EE,EU,Europe,59.413246,24.83264,52.361738,13.502341,1052.6935396028941
EDDB,departure,471f77,WMT1HA,EDDB,,1787139669.0,1787145059,EDDB,,1787139669.0,13,WMT,Other / unmatched,False,,,unknown,,,52.361738,13.502341,
EDDB,departure,495154,TAP31DB,EDDB,LPPT,1787139575.0,1787151803,EDDB,LPPT,1787139575.0,13,TAP,TAP Portugal,False,PT,EU,Europe,38.7813,-9.13592,52.361738,13.502341,2303.186665337529
EDDB,departure,4cae6c,RYR42HH,EDDB,,1787138649.0,1787155841,EDDB,,1787138649.0,13,RYR,Ryanair,False,,,unknown,,,52.361738,13.502341,
EDDB,departure,440219,EJU75BJ,EDDB,EGGD,1787138554.0,1787145429,EDDB,EGGD,1787138554.0,13,EJU,easyJet,False,GB,EU,Europe,51.382326,-2.716453,52.361738,13.502341,1116.4233732003695
EDDB,departure,3c6496,EWG5SP,EDDB,LEPA,1787138407.0,1787147534,EDDB,LEPA,1787138407.0,13,EWG,Eurowings,True,ES,EU,Europe,39.551701,2.73881,52.361738,13.502341,1645.6107840446327
EDDB,departure,3c6667,DLH4NF,EDDB,EDDM,1787138280.0,1787141359,EDDB,EDDM,1787138280.0,13,DLH,Lufthansa,True,DE,EU,Domestic,48.353802,11.7861,52.361738,13.502341,461.95813684339504
EDDB,departure,4bb264,THY8TV,EDDB,LTBX,1787138161.0,1787145536,EDDB,LTBX,1787138161.0,13,THY,Turkish Airlines,False,TR,AS,Intercontinental,40.993,29.216499,52.361738,13.502341,1734.9023740728314
EDDB,departure,4caa5a,RYR594F,EDDB,LHBP,1787137297.0,1787141065,EDDB,LHBP,1787137297.0,13,RYR,Ryanair,False,HU,EU,Europe,47.43018,19.262393,52.361738,13.502341,685.7833672640113
EDDB,departure,4bbd14,TKJ2JY,EDDB,,1787137227.0,1787162816,EDDB,,1787137227.0,13,TKJ,Other / unmatched,False,,,unknown,,,52.361738,13.502341,
EDDB,departure,39e688,AFR12DD,EDDB,LFPG,1787137064.0,1787142412,EDDB,LFPG,1787137064.0,12,AFR,Air France,False,FR,EU,Europe,49.00896,2.554117,52.361738,13.502341,855.508956402892
EDDB,departure,4bce49,SXS1CM,EDDB,LTXE,1787136990.0,1787146467,EDDB,LTXE,1787136990.0,12,SXS,SunExpress,False,TR,AS,Intercontinental,37.097222,30.648264,52.361738,13.502341,2160.0445764481265
EDDB,departure,44061d,EJU41JU,EDDB,LFCS,1787136635.0,1787145049,EDDB,LFCS,1787136635.0,12,EJU,easyJet,False,FR,EU,Europe,44.700298,-0.595556,52.361738,13.502341,1338.8686349611257
EDDB,departure,4d24d7,WMT7WQ,EDDB,LROP,1787136540.0,1787142227,EDDB,LROP,1787136540.0,12,WMT,Other / unmatched,False,RO,EU,Europe,44.571792,26.103285,52.361738,13.502341,1266.911409076228
EDDB,departure,3c79c1,SDR33TS,EDDB,,1787136390.0,1787153425,EDDB,,1787136390.0,12,SDR,City Airline,False,,,unknown,,,52.361738,13.502341,
EDDB,departure,c06aac,TSC419,EDDB,CYYZ,1787136181.0,1787168603,EDDB,CYYZ,1787136181.0,12,TSC,Air Transat,False,CA,,Intercontinental,43.675935,-79.629421,52.361738,13.502341,6503.195183191096
EDDB,departure,440db0,EJU47DE,EDDB,,1787136037.0,1787142118,EDDB,,1787136037.0,12,EJU,easyJet,False,,,unknown,,,52.361738,13.502341,
EDDB,departure,3c55c6,EWG6YP,EDDB,LOWG,1787135688.0,1787139647,EDDB,LOWG,1787135688.0,12,EWG,Eurowings,True,AT,EU,Europe,46.9911,15.4396,52.361738,13.502341,613.179791181534
EDDB,departure,4d2533,WZZ262,EDDB,LHBP,1787135676.0,1787139479,EDDB,LHBP,1787135676.0,12,WZZ,Wizz Air,False,HU,EU,Europe,47.43018,19.262393,52.361738,13.502341,685.7833672640113
EDDB,departure,4bb4f2,MGH392,EDDB,LTXE,1787135610.0,1787145551,EDDB,LTXE,1787135610.0,12,MGH,Other / unmatched,False,TR,AS,Intercontinental,37.097222,30.648264,52.361738,13.502341,2160.0445764481265
EDDB,departure,4d226c,RYR3ZW,EDDB,EETN,1787135507.0,1787140422,EDDB,EETN,1787135507.0,12,RYR,Ryanair,False,EE,EU,Europe,59.413246,24.83264,52.361738,13.502341,1052.6935396028941
EDDB,departure,4cada3,RYR2YR,EDDB,LEBL,1787135200.0,1787145053,EDDB,LEBL,1787135200.0,12,RYR,Ryanair,False,ES,EU,Europe,41.2971,2.07846,52.361738,13.502341,1502.4410210044541
EDDB,departure,440005,EJU81BJ,EDDB,,1787135117.0,1787140811,EDDB,,1787135117.0,12,EJU,easyJet,False,,,unknown,,,52.361738,13.502341,
EDDB,departure,4867c1,KLM26L,EDDB,EHAM,1787134920.0,1787138658,EDDB,EHAM,1787134920.0,12,KLM,KLM Royal Dutch Airlines,False,NL,EU,Europe,52.308601,4.76389,52.361738,13.502341,593.3997730568556
EDDB,departure,48ad19,LOT3JA,EDDB,EPWA,1787134440.0,1787137776,EDDB,EPWA,1787134440.0,12,LOT,LOT Polish Airlines,False,PL,EU,Europe,52.165699,20.9671,52.361738,13.502341,508.251079990443
EDDB,departure,c08172,ACA945,EDDB,CYUL,1787134344.0,1787163710,EDDB,CYUL,1787134344.0,12,ACA,Air Canada,False,CA,,Intercontinental,45.467837,-73.742294,52.361738,13.502341,6025.754861964803
EDDB,departure,3c6473,CFG3YU,EDDB,EDDF,1787134130.0,1787137345,EDDB,EDDF,1787134130.0,12,CFG,Condor Flugdienst,False,DE,EU,Domestic,50.026706,8.55835,52.361738,13.502341,431.2414419348526
EDDB,departure,46b83a,AEE2WD,EDDB,LGAV,1787133870.0,1787143749,EDDB,LGAV,1787133870.0,12,AEE,Aegean Airlines,False,GR,EU,Europe,37.936401,23.9445,52.361738,13.502341,1796.7219879999207
EDDB,departure,4402ae,EJU5001,EDDB,EGPH,1787133771.0,1787140825,EDDB,EGPH,1787133771.0,12,EJU,easyJet,False,GB,EU,Europe,55.950145,-3.372288,52.361738,13.502341,1165.3782160922985
EDDB,departure,3cc932,SFG55D,EDDB,EDWV,1787133697.0,1787137196,EDDB,EDWV,1787133697.0,12,SFG,Sun Freight Logistics,False,DE,EU,Domestic,52.965279,9.282778,52.361738,13.502341,292.3228339797797
EDDB,departure,3cc24f,AWH95R,EDDB,ETHC,1787133602.0,1787137176,EDDB,ETHC,1787133602.0,12,AWH,Other / unmatched,False,DE,EU,Domestic,52.591202,10.0221,52.361738,13.502341,237.06105983284593
EDDB,departure,406c43,CFE34E,EDDB,EGML,1787133405.0,1787139715,EDDB,EGML,1787133405.0,11,CFE,BA CityFlyer,False,GB,EU,Europe,51.527561,0.244189,52.361738,13.502341,912.1760126721115
EDDB,departure,44ce76,BEL4NK,EDDB,EBMB,1787132900.0,1787136610,EDDB,EBMB,1787132900.0,11,BEL,Brussels Airlines,True,BE,EU,Europe,50.913419,4.491005,52.361738,13.502341,641.9237528591793
EDDB,departure,3c675a,DLH9KK,EDDB,EDDF,1787132893.0,1787136738,EDDB,EDDF,1787132893.0,11,DLH,Lufthansa,True,DE,EU,Domestic,50.026706,8.55835,52.361738,13.502341,431.2414419348526
EDDB,departure,3420ca,IBE07KH,EDDB,LEMD,1787132794.0,1787144153,EDDB,LEMD,1787132794.0,11,IBE,Iberia Airlines,False,ES,EU,Europe,40.493407,-3.572249,52.361738,13.502341,1849.6059836875088
EDDB,departure,4d2232,RYR13PB,EDDB,EYVI,1787132589.0,1787137153,EDDB,EYVI,1787132589.0,11,RYR,Ryanair,False,LT,EU,Europe,54.634102,25.285801,52.361738,13.502341,818.1853177998959
EDDB,departure,3cf6f9,DCUVH,EDDB,EKKA,1787132408.0,1787136224,EDDB,EKKA,1787132408.0,11,DCU,Other / unmatched,False,DK,EU,Europe,56.297139,9.104311,52.361738,13.502341,522.0807159246812
EDDB,departure,738057,ELY2372,EDDB,LLBG,1787132103.0,1787144751,EDDB,LLBG,1787132103.0,11,ELY,El Al Israel Airlines,False,IL,AS,Intercontinental,32.011398,34.8867,52.361738,13.502341,2845.0807185461645
EDDB,departure,3c6497,DLH4AK,EDDB,EDDM,1787131951.0,1787134769,EDDB,EDDM,1787131951.0,11,DLH,Lufthansa,True,DE,EU,Domestic,48.353802,11.7861,52.361738,13.502341,461.95813684339504
EDDB,departure,3c49d5,EWG9SK,EDDB,LFMN,1787131783.0,1787138061,EDDB,LFMN,1787131783.0,11,EWG,Eurowings,True,FR,EU,Europe,43.658401,7.21587,52.361738,13.502341,1073.8550453207538
EDDB,departure,4cad42,SAS2678,EDDB,ESSA,1787131745.0,1787137250,EDDB,ESSA,1787131745.0,11,SAS,Scandinavian Airlines System,False,SE,EU,Europe,59.64849,17.928829,52.361738,13.502341,855.2413404386158
EDDB,departure,44042f,EJU95RP,EDDB,,1787131654.0,1787149093,EDDB,,1787131654.0,11,EJU,easyJet,False,,,unknown,,,52.361738,13.502341,
EDDB,departure,3c56ed,EWG5EZ,EDDB,,1787131560.0,1787135936,EDDB,,1787131560.0,11,EWG,Eurowings,True,,,unknown,,,52.361738,13.502341,
EDDB,departure,4d21ee,RYR76WJ,EDDB,,1787131541.0,1787137375,EDDB,,1787131541.0,11,RYR,Ryanair,False,,,unknown,,,52.361738,13.502341,
EDDB,departure,4b19f4,SWR3TE,EDDB,LSZH,1787131413.0,1787136742,EDDB,LSZH,1787131413.0,11,SWR,Swiss,True,CH,EU,Europe,47.458056,8.548056,52.361738,13.502341,650.1742760328439
EDDB,departure,3c6650,DLH179,EDDB,EDDF,1787131390.0,1787134042,EDDB,EDDF,1787131390.0,11,DLH,Lufthansa,True,DE,EU,Domestic,50.026706,8.55835,52.361738,13.502341,431.2414419348526
EDDB,departure,3c0936,SDR14YL,EDDB,,1787131293.0,1787142371,EDDB,,1787131293.0,11,SDR,City Airline,False,,,unknown,,,52.361738,13.502341,
